0.805856,0.111879,0.749819,0.120885,-0.802657,-0.411513,-0.135315,-0.0236261,1.65102,0.997649,-1.42452,-0.965909,0.287155,-0.541607,-0.1537,-0.0414655,1.56457,1.09058,-0.800065,-1.16993,0.469142,-0.0128533,-0.112928,-0.0323592,0.863407,1.10327,-1.03915,-1.53962,-0.477751,1.28552,-0.0485707,-0.0361835,1.54347,0.853184,-1.00773,-1.74787,-0.204122,1.17242,-0.0868626,0.884157,0.85211,-1.11102,-1.09581,0.744952,0.340953,-0.0930402,-0.0660959,-0.408178,1.08196,-0.172261,0.984982,-0.047684,-0.763807,-0.193176,-0.0161733,-0.304968,0.0289412,0.474569,-0.893673,-0.98696,-0.522725,-0.175718,0
-0.347565,0.975511,0.984571,-1.20141,-0.980813,-0.411513,-0.135315,-0.0236261,1.65102,0.997649,-0.926037,1.12259,-0.555227,-0.541607,-0.1537,-0.0414655,2.43311,1.09058,-1.138,-0.193157,0.945976,0.266341,-0.112928,-0.0323592,3.13178,0.450535,-1.5474,-1.53962,0.521853,2.38905,-0.0485707,-0.0361835,3.1003,0.693429,-1.49237,-1.74787,-0.204122,2.60662,-0.0868626,1.90658,1.31327,-0.956443,-1.25413,0.744952,1.71422,-0.0930402,-0.0660959,-0.408178,1.4349,-0.366755,0.044244,0.962266,-0.151769,-0.193176,-0.0161733,-0.304968,0.832152,0.935983,0.708912,-0.640688,-0.522725,-0.175718,0
-0.347565,0.543695,0.749819,1.00242,1.33521,-0.411513,-0.135315,-0.0236261,-0.314676,0.0777677,-0.676794,0.0783391,1.29801,-0.295434,-0.1537,-0.0414655,-0.75154,-1.62767,-1.138,-0.0303618,0.945976,-0.571241,-0.112928,-0.0323592,-0.756858,-1.01811,-0.869731,0.688648,0.688453,-0.093885,-0.0485707,-0.0361835,-0.324723,1.33245,1.09237,0.954772,1.15657,2.03294,-0.0868626,0.202541,0.85211,1.36229,0.329061,-1.49414,-0.803439,-0.0930402,-0.0660959,-0.408178,-1.0357,1.18919,-1.08464,-1.56261,-0.763807,-0.193176,-0.0161733,-0.304968,0.631349,0.474569,-2.29593,-1.1601,-0.522725,-0.175718,7
-0.347565,-1.18357,-2.06721,-0.099498,1.86968,-0.411513,-0.135315,-0.0236261,-0.642292,-1.02609,1.0679,0.0783391,0.792584,1.18161,-0.1537,-0.0414655,0.117002,0.920691,0.213739,-1.00713,1.10492,1.10392,-0.112928,-0.0323592,2.80772,1.10327,1.16327,1.00697,1.35486,2.11317,-0.0485707,-0.0361835,-0.324723,-0.584613,-0.846182,0.448026,0.136052,-0.26178,-0.0868626,-0.479074,-0.992519,-1.11102,1.12066,-0.805188,-0.803439,-0.0930402,-0.0660959,-0.408178,-1.38865,-1.33922,1.17313,-1.56261,-0.763807,-0.193176,-0.0161733,-0.304968,-1.17588,-2.52462,0.708912,-0.813824,-0.522725,-0.175718,4
-0.347565,-0.104029,0.515067,-1.64218,-0.980813,-0.411513,-0.135315,-0.0236261,-0.642292,0.44572,-0.926037,-2.21901,-1.39761,-0.541607,-0.1537,-0.0414655,0.117002,0.7508,-0.46213,-1.16993,-1.27925,-0.571241,-0.112928,-0.0323592,1.18746,1.10327,0.824441,-0.107163,-0.977553,-0.645649,-0.0485707,-0.0361835,0.609374,1.33245,-1.00773,-1.07221,0.306139,-0.26178,-0.0868626,-0.479074,1.15955,-0.647279,-1.25413,-0.805188,1.71422,-0.0930402,-0.0660959,-0.408178,0.376069,-0.366755,-1.08464,0.288966,1.68435,-0.193176,-0.0161733,-0.304968,-0.372664,0.0131557,0.508589,0.0518547,-0.522725,-0.175718,6
-0.347565,1.19142,0.984571,-0.319881,-0.802657,-0.411513,-0.135315,-0.0236261,0.668172,0.997649,-0.427552,0.913737,-0.0497981,-0.541607,-0.1537,-0.0414655,0.406516,1.09058,-0.631097,0.620819,0.787032,-0.571241,-0.112928,-0.0323592,-0.432805,0.776901,-0.530896,-0.107163,1.02165,-0.645649,-0.0485707,-0.0361835,-0.636088,-1.22363,-1.49237,0.27911,0.136052,-0.835459,-0.0868626,-0.479074,-0.992519,-0.183533,1.27897,-0.460713,-0.803439,-0.0930402,-0.0660959,-0.408178,-0.506288,0.9947,0.984982,-0.216009,0.868294,3.71429,-0.0161733,-0.304968,0.832152,0.935983,0.909235,1.61008,3.44921,5.03852,2
-0.347565,-0.967661,-0.189189,0.341268,0.978902,1.66475,-0.135315,-0.0236261,-0.642292,-0.290185,0.569417,-0.965909,-0.723704,0.196913,-0.1537,-0.0414655,-0.75154,1.09058,0.889609,1.4348,1.10492,-0.0128533,-0.112928,-0.0323592,0.863407,1.10327,0.146772,-0.902973,0.688453,1.00964,-0.0485707,-0.0361835,-0.324723,-1.06388,-1.49237,-1.74787,0.136052,0.3119,-0.0868626,-0.479074,-0.992519,-1.11102,-0.462533,0.228239,-0.803439,-0.0930402,-0.0660959,-0.408178,-1.38865,-0.366755,0.984982,-1.05763,-0.763807,-0.193176,-0.0161733,-0.304968,-0.975072,0.243862,-1.29432,-1.1601,-0.522725,-0.175718,5
-0.347565,0.543695,-0.423942,-0.760647,0.266279,0.181705,-0.135315,-0.0236261,-0.314676,0.813673,0.569417,0.287189,0.624107,0.443086,-0.1537,-0.0414655,1.27506,0.920691,0.889609,-0.355952,-1.27925,-0.571241,-0.112928,-0.0323592,0.863407,0.776901,0.485606,0.84781,-0.14455,-0.645649,-0.0485707,-0.0361835,-0.636088,-1.22363,-1.49237,-1.41004,0.646313,-0.835459,-0.0868626,-0.479074,-0.992519,-1.11102,-0.620852,0.572715,-0.803439,-0.0930402,-0.0660959,-0.408178,-0.329817,-0.561248,0.796834,-0.720984,-0.763807,-0.193176,-0.0161733,-0.304968,-0.372664,0.243862,-0.69335,-1.1601,-0.522725,-0.175718,5
-0.347565,2.05505,-2.30196,0.561651,1.33521,0.181705,-0.135315,-0.0236261,-0.642292,0.997649,0.81866,0.287189,0.792584,1.42778,-0.1537,-0.0414655,-0.172512,1.09058,0.889609,-1.00713,-0.325581,2.2207,-0.112928,-0.0323592,1.51151,0.940084,-1.03915,-1.53962,-0.477751,1.56141,-0.0485707,-0.0361835,0.92074,0.693429,-1.49237,-1.74787,-0.204122,1.45926,-0.0868626,1.22496,0.85211,-1.11102,-0.145895,1.08943,0.340953,-0.0930402,-0.0660959,2.0806,1.4349,0.605713,1.17313,-0.552659,-0.763807,-0.193176,-0.0161733,-0.304968,0.832152,0.0131557,-1.29432,-1.1601,-0.522725,-0.175718,0
-0.347565,-0.535845,0.280315,0.341268,-0.624501,-0.411513,-0.135315,-0.0236261,1.3234,0.997649,0.0709327,-0.13051,-0.0497981,-0.541607,-0.1537,-0.0414655,1.85409,0.920691,0.889609,1.4348,-0.325581,-0.571241,-0.112928,-0.0323592,2.48367,1.10327,1.16327,0.529486,-1.31075,-0.645649,-0.0485707,-0.0361835,-0.324723,0.693429,1.09237,0.27911,0.8164,0.3119,-0.0868626,-0.479074,0.69839,0.125631,-1.25413,-0.977426,1.9431,-0.0930402,-0.0660959,-0.408178,0.905484,0.216726,-0.332051,0.625616,1.68435,-0.193176,-0.0161733,-0.304968,-0.573467,0.705276,-0.0923803,-0.121281,-0.522725,-0.175718,8
-0.347565,0.111879,0.515067,0.561651,1.86968,4.33423,7.47216,-0.0236261,-0.642292,-0.658138,-0.17831,-0.54821,0.287155,3.15099,2.88035,-0.0414655,-0.75154,-1.62767,-1.138,-0.518747,1.10492,2.2207,-0.112928,-0.0323592,-0.432805,0.940084,1.16327,1.00697,1.35486,3.2167,-0.0485707,-0.0361835,0.298009,0.533674,0.60773,0.448026,-1.56482,-0.835459,-0.0868626,-0.479074,-0.992519,1.2077,-0.462533,-1.49414,-0.803439,-0.0930402,-0.0660959,-0.408178,-0.153345,0.605713,-1.83723,-1.56261,-0.763807,-0.193176,-0.0161733,-0.304968,0.832152,0.0131557,-2.29593,-1.1601,-0.522725,-0.175718,7
-0.347565,-1.18357,-2.06721,1.00242,0.978902,-0.114904,-0.135315,-0.0236261,-0.642292,-1.94597,-0.926037,1.12259,1.29801,-0.295434,-0.1537,-0.0414655,-0.75154,-1.62767,0.382707,1.4348,0.945976,-0.571241,-0.112928,-0.0323592,-0.432805,-0.36538,1.16327,1.00697,0.521853,-0.645649,-0.0485707,-0.0361835,2.1662,1.33245,1.09237,0.954772,-0.204122,-0.835459,-0.0868626,-0.138266,0.237233,-0.183533,1.27897,-0.288475,-0.803439,-0.0930402,-0.0660959,-0.408178,-1.38865,-0.950235,1.17313,-0.047684,-0.763807,-0.193176,-0.0161733,-0.304968,-1.17588,-2.29391,0.508589,1.2638,-0.274479,-0.175718,1
-0.347565,-1.18357,-1.83245,0.341268,1.86968,4.33423,2.71749,-0.0236261,-0.642292,-0.474161,1.0679,-0.33936,0.624107,3.39717,3.8917,-0.0414655,1.27506,1.09058,-0.631097,-0.681543,1.10492,3.05828,-0.112928,-0.0323592,2.15962,0.940084,0.824441,1.00697,1.35486,1.00964,-0.0485707,-0.0361835,-0.324723,0.0544079,-0.361545,0.27911,0.986487,-0.835459,-0.0868626,-0.479074,-0.992519,-1.11102,0.804018,0.228239,-0.803439,-0.0930402,-0.0660959,-0.408178,-1.38865,-1.33922,0.984982,-0.552659,-0.763807,-0.193176,-0.0161733,-0.304968,-1.17588,-1.60179,0.708912,-0.467553,-0.522725,-0.175718,9
-0.347565,0.327787,0.0455627,-1.20141,-0.624501,-0.411513,-0.135315,-0.0236261,-0.642292,0.997649,1.0679,0.496038,0.96106,-0.295434,-0.1537,-0.0414655,1.85409,1.09058,0.720642,-0.681543,-1.27925,-0.571241,-0.112928,-0.0323592,1.83557,1.10327,1.16327,1.00697,-0.644352,-0.645649,-0.0485707,-0.0361835,-0.324723,-0.904124,-1.49237,-0.734382,0.476226,-0.835459,-0.0868626,-0.479074,-0.992519,-1.11102,-0.145895,0.572715,-0.803439,-0.0930402,-0.0660959,-0.408178,-0.329817,-0.172261,1.17313,-0.552659,-0.763807,-0.193176,-0.0161733,-0.304968,-0.171862,0.935983,-0.493027,-1.1601,-0.522725,-0.175718,5
-0.347565,0.327787,-0.189189,-0.099498,0.0881226,-0.411513,-0.135315,-0.0236261,2.30625,0.997649,0.0709327,-0.13051,0.96106,-0.541607,-0.1537,-0.0414655,0.69603,-1.28789,-1.138,-0.518747,0.945976,-0.571241,-0.112928,-0.0323592,-0.756858,-1.34448,-0.700314,0.688648,-0.311151,-0.645649,-0.0485707,-0.0361835,-0.324723,1.1727,1.09237,0.954772,0.136052,-0.835459,-0.0868626,-0.479074,0.0835141,-0.492697,-0.620852,1.08943,0.569831,-0.0930402,-0.0660959,-0.408178,-0.506288,-1.14473,-0.332051,0.625616,1.68435,-0.193176,-0.0161733,-0.304968,1.63536,0.935983,0.107943,0.571262,-0.274479,-0.175718,3
0.805856,0.975511,0.749819,-0.760647,-0.980813,-0.411513,-0.135315,-0.0236261,1.3234,0.997649,-1.17528,0.0783391,-0.0497981,-0.541607,-0.1537,-0.0414655,1.27506,1.09058,-0.631097,-1.00713,0.787032,-0.292047,-0.112928,-0.0323592,1.51151,0.613718,-1.5474,-1.53962,0.355252,1.00964,-0.0485707,-0.0361835,1.85484,0.693429,-1.49237,-1.74787,0.8164,0.3119,-0.0868626,0.543349,1.46699,-1.11102,-0.304214,1.08943,-0.345682,-0.0930402,-0.0660959,-0.408178,1.25843,-0.172261,1.17313,-0.889309,-0.763807,-0.193176,-0.0161733,-0.304968,0.631349,0.705276,-0.69335,-1.1601,-0.522725,-0.175718,0
-0.347565,-1.18357,-2.53671,-0.099498,0.266279,-0.411513,-0.135315,-0.0236261,-0.642292,-1.57802,0.320175,-0.13051,1.29801,0.443086,-0.1537,-0.0414655,-0.75154,0.580909,-0.46213,-1.00713,1.26387,-0.571241,-0.112928,-0.0323592,1.18746,0.776901,-0.192062,0.370324,1.35486,1.28552,-0.0485707,-0.0361835,-0.636088,0.0544079,-0.199999,0.785856,0.136052,-0.26178,-0.0868626,-0.479074,-0.992519,-0.956443,0.645699,-1.3219,-0.803439,-0.0930402,-0.0660959,-0.408178,-1.38865,-1.14473,1.17313,-1.56261,-0.763807,-0.193176,-0.0161733,-0.304968,-1.17588,-2.0632,0.708912,-1.1601,-0.522725,-0.175718,4
-0.347565,-0.104029,0.0455627,1.00242,1.86968,0.478314,-0.135315,-0.0236261,-0.642292,0.0777677,-0.17831,-1.38361,1.29801,1.67395,-0.1537,-0.0414655,-0.75154,-1.62767,-0.46213,0.132433,1.26387,0.824729,-0.112928,-0.0323592,-0.756858,-0.854928,1.16327,1.00697,1.35486,3.2167,-0.0485707,-0.0361835,-0.636088,-1.22363,0.284638,0.616941,-1.39473,-0.835459,-0.0868626,-0.479074,-0.992519,0.89854,0.329061,-1.49414,-0.803439,-0.0930402,-0.0660959,-0.408178,-0.859231,1.18919,-1.64908,-1.56261,-0.763807,-0.193176,-0.0161733,-0.304968,0.430547,0.0131557,-2.29593,-1.1601,-0.522725,-0.175718,7
-0.347565,-0.967661,-0.893446,0.341268,1.33521,0.181705,-0.135315,-0.0236261,0.668172,0.997649,-0.926037,-2.01016,0.624107,0.443086,-0.1537,-0.0414655,1.27506,0.580909,-0.631097,0.458024,0.787032,-0.571241,-0.112928,-0.0323592,0.215301,0.940084,0.993858,0.688648,1.18826,-0.645649,-0.0485707,-0.0361835,-0.636088,0.853184,0.123093,-1.74787,0.136052,0.885579,-0.0868626,-0.479074,0.69839,-0.338115,-1.25413,0.056001,1.02759,-0.0930402,-0.0660959,-0.408178,-0.153345,0.216726,-1.08464,0.793941,-0.355781,-0.193176,-0.0161733,-0.304968,-0.975072,0.243862,0.107943,-0.467553,-0.522725,-0.175718,8
-0.347565,-1.18357,-2.30196,0.341268,1.15706,0.774923,-0.135315,-0.0236261,-0.642292,-1.39404,0.81866,0.913737,0.792584,2.41247,-0.1537,-0.0414655,-0.172512,0.920691,1.22754,-1.00713,0.628087,1.66231,-0.112928,-0.0323592,1.83557,1.10327,0.824441,1.00697,1.35486,2.38905,-0.0485707,-0.0361835,0.298009,1.33245,1.09237,0.954772,1.15657,2.03294,-0.0868626,-0.479074,-0.992519,-1.11102,0.0124237,0.744952,-0.803439,-0.0930402,-0.0660959,-0.408178,-1.38865,-1.9227,0.608687,-0.384334,-0.763807,-0.193176,-0.0161733,-0.304968,-1.17588,-2.75532,0.708912,-0.640688,-0.522725,-0.175718,4
-0.347565,-0.319937,-0.189189,0.782034,1.86968,4.03762,-0.135315,-0.0236261,-0.642292,0.44572,0.320175,-0.54821,0.792584,2.90482,-0.1537,-0.0414655,-0.75154,-1.62767,-1.138,-1.16993,1.10492,0.824729,-0.112928,-0.0323592,-0.756858,-1.18129,-0.869731,0.0519993,1.18826,-0.369767,-0.0485707,-0.0361835,-0.636088,0.373919,1.09237,0.954772,1.15657,1.45926,-0.0868626,-0.479074,-0.8388,0.89854,0.804018,-1.3219,-0.803439,-0.0930402,-0.0660959,-0.408178,-1.21217,1.18919,-0.708346,-1.56261,-0.763807,-0.193176,-0.0161733,-0.304968,0.0289412,0.474569,-1.89529,-1.1601,-0.522725,-0.175718,7
-0.347565,-0.319937,-0.423942,0.341268,0.978902,-0.114904,-0.135315,-0.0236261,0.0129401,0.44572,-0.427552,-1.38361,-0.0497981,1.42778,-0.1537,-0.0414655,0.985544,0.580909,-0.46213,0.295229,1.10492,0.545535,-0.112928,-0.0323592,0.539354,1.10327,1.16327,1.00697,0.855054,-0.645649,-0.0485707,-0.0361835,-0.636088,0.693429,0.284638,-1.57896,-0.204122,1.45926,-0.0868626,-0.479074,0.85211,-0.492697,-1.25413,-0.288475,1.02759,-0.0930402,-0.0660959,-0.408178,0.729013,-0.366755,-0.332051,0.793941,-0.763807,-0.193176,-0.0161733,-0.304968,0.0289412,0.243862,-0.0923803,-0.98696,-0.522725,-0.175718,8
-0.347565,-0.535845,-0.189189,0.341268,1.51337,1.36814,-0.135315,-0.0236261,-0.642292,0.261744,-0.676794,-1.59246,-1.39761,-0.541607,-0.1537,-0.0414655,-0.172512,0.7508,-1.138,-1.16993,-1.27925,-0.571241,-0.112928,-0.0323592,1.83557,0.124169,-0.530896,0.370324,0.688453,-0.093885,-0.0485707,-0.0361835,1.54347,1.33245,0.60773,-0.734382,0.8164,1.45926,-0.0868626,-0.479074,-0.992519,-1.11102,-1.09581,0.91719,-0.574561,-0.0930402,-0.0660959,-0.408178,-1.21217,-1.14473,0.232392,-0.552659,-0.763807,-0.193176,-0.0161733,-0.304968,-0.573467,0.243862,-0.292703,-1.1601,-0.522725,-0.175718,5
-0.347565,-0.967661,-1.83245,-0.099498,1.33521,1.66475,-0.135315,-0.0236261,0.0129401,0.629697,0.0709327,-0.13051,1.29801,0.68926,-0.1537,-0.0414655,1.27506,0.7508,-0.124195,1.1092,0.628087,-0.571241,-0.112928,-0.0323592,-0.108752,0.450535,0.316189,0.0519993,1.18826,-0.369767,-0.0485707,-0.0361835,-0.636088,-1.22363,-1.49237,-1.74787,1.15657,0.3119,-0.0868626,-0.479074,-0.992519,-1.11102,-0.77917,1.26167,-0.116804,-0.0930402,-0.0660959,-0.408178,-1.38865,-1.9227,0.044244,0.288966,-0.763807,-0.193176,-0.0161733,-0.304968,-1.17588,-2.52462,0.508589,-0.640688,-0.522725,-0.175718,9
