-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,1
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
-1.86652,-0.22821,0.520957,0
