-2.25112,-0.921841,-1.10776,-0.662544,-0.877113,-1.09048,0
-2.25112,-0.921841,-0.672625,-1.53869,-0.877113,-1.09048,0
-2.25112,-0.921841,-0.672625,-1.53869,-0.444265,-1.53524,0
-2.25112,-0.921841,-0.672625,-1.53869,-0.444265,-1.09048,0
-2.25112,-0.921841,-0.672625,-1.10062,-0.877113,-1.53524,0
-2.25112,-0.921841,-0.672625,-1.10062,-0.877113,-0.645712,0
-2.25112,-0.921841,-0.672625,-1.10062,-0.444265,-1.53524,0
-2.25112,-0.921841,-0.672625,-1.10062,-0.444265,-1.09048,0
-2.25112,-0.921841,-0.672625,-1.10062,-0.444265,-0.645712,0
-2.25112,-0.921841,-0.672625,-0.662544,-0.877113,-1.09048,0
-2.25112,-0.921841,-0.672625,-0.662544,-0.444265,-1.09048,0
-2.25112,-0.921841,-0.672625,-0.662544,-0.444265,-0.645712,0
-2.25112,-0.921841,-0.672625,-0.662544,-0.444265,-0.200949,0
-2.25112,-0.921841,-0.672625,-0.22447,-0.444265,-0.645712,0
-2.25112,-0.921841,-0.237484,-1.53869,-0.877113,-1.53524,0
-2.25112,-0.921841,-0.237484,-1.53869,-0.877113,-1.09048,0
-2.25112,-0.921841,-0.237484,-1.53869,-0.444265,-1.09048,0
-2.25112,-0.921841,-0.237484,-1.53869,-0.0114167,-1.53524,0
-2.25112,-0.921841,-0.237484,-1.53869,-0.0114167,-1.09048,0
-2.25112,-0.921841,-0.237484,-1.10062,-0.877113,-1.53524,0
-2.25112,-0.921841,-0.237484,-1.10062,-0.877113,-1.09048,0
-2.25112,-0.921841,-0.237484,-1.10062,-0.877113,-0.645712,0
-2.25112,-0.921841,-0.237484,-1.10062,-0.444265,-1.53524,0
-2.25112,-0.921841,-0.237484,-1.10062,-0.444265,-0.645712,0
-2.25112,-0.921841,-0.237484,-1.10062,-0.0114167,-1.53524,0
-2.25112,-0.921841,-0.237484,-1.10062,-0.0114167,-1.09048,0
-2.25112,-0.921841,-0.237484,-1.10062,-0.0114167,-0.645712,0
-2.25112,-0.921841,-0.237484,-0.662544,-0.877113,-1.09048,0
-2.25112,-0.921841,-0.237484,-0.662544,-0.877113,-0.645712,0
-2.25112,-0.921841,-0.237484,-0.662544,-0.444265,-1.09048,0
-2.25112,-0.921841,-0.237484,-0.662544,-0.444265,-0.200949,0
-2.25112,-0.921841,-0.237484,-0.662544,-0.0114167,-1.09048,0
-2.25112,-0.921841,-0.237484,-0.662544,-0.0114167,-0.645712,0
-2.25112,-0.921841,-0.237484,-0.662544,-0.0114167,-0.200949,0
-2.25112,-0.921841,-0.237484,-0.22447,-0.877113,-0.645712,0
-2.25112,-0.921841,-0.237484,-0.22447,-0.444265,-0.645712,0
-2.25112,-0.921841,-0.237484,-0.22447,-0.0114167,-0.645712,0
-2.25112,-0.921841,-0.237484,-0.22447,-0.0114167,-0.200949,0
-2.25112,-0.921841,-0.237484,-0.22447,-0.0114167,0.243815,0
-2.25112,-0.921841,-0.237484,0.213603,-0.0114167,-0.200949,0
-2.25112,-0.921841,0.197656,-1.53869,-0.444265,-1.53524,0
-2.25112,-0.921841,0.197656,-1.53869,-0.444265,-1.09048,0
-2.25112,-0.921841,0.197656,-1.53869,-0.0114167,-1.09048,0
-2.25112,-0.921841,0.197656,-1.53869,0.421431,-1.53524,0
-2.25112,-0.921841,0.197656,-1.53869,0.421431,-1.09048,0
-2.25112,-0.921841,0.197656,-1.10062,-0.444265,-1.53524,0
-2.25112,-0.921841,0.197656,-1.10062,-0.444265,-1.09048,0
-2.25112,-0.921841,0.197656,-1.10062,-0.444265,-0.645712,0
-2.25112,-0.921841,0.197656,-1.10062,-0.0114167,-1.53524,0
-2.25112,-0.921841,0.197656,-1.10062,-0.0114167,-0.645712,0
-2.25112,-0.921841,0.197656,-1.10062,0.421431,-1.53524,0
-2.25112,-0.921841,0.197656,-1.10062,0.421431,-1.09048,0
-2.25112,-0.921841,0.197656,-1.10062,0.421431,-0.645712,0
-2.25112,-0.921841,0.197656,-0.662544,-0.444265,-1.09048,0
-2.25112,-0.921841,0.197656,-0.662544,-0.444265,-0.645712,0
-2.25112,-0.921841,0.197656,-0.662544,-0.444265,-0.200949,0
-2.25112,-0.921841,0.197656,-0.662544,-0.0114167,-1.09048,0
-2.25112,-0.921841,0.197656,-0.662544,-0.0114167,-0.200949,0
-2.25112,-0.921841,0.197656,-0.662544,0.421431,-1.09048,0
-2.25112,-0.921841,0.197656,-0.662544,0.421431,-0.645712,0
-2.25112,-0.921841,0.197656,-0.662544,0.421431,-0.200949,0
-2.25112,-0.921841,0.197656,-0.22447,-0.444265,-0.645712,0
-2.25112,-0.921841,0.197656,-0.22447,-0.444265,-0.200949,0
-2.25112,-0.921841,0.197656,-0.22447,-0.0114167,-0.645712,0
-2.25112,-0.921841,0.197656,-0.22447,-0.0114167,0.243815,0
-2.25112,-0.921841,0.197656,-0.22447,0.421431,-0.645712,0
-2.25112,-0.921841,0.197656,-0.22447,0.421431,-0.200949,0
-2.25112,-0.921841,0.197656,-0.22447,0.421431,0.243815,0
-2.25112,-0.921841,0.197656,0.213603,-0.444265,-0.200949,0
-2.25112,-0.921841,0.197656,0.213603,-0.0114167,-0.200949,0
-2.25112,-0.921841,0.197656,0.213603,0.421431,-0.200949,0
-2.25112,-0.921841,0.197656,0.213603,0.421431,0.243815,0
-2.25112,-0.921841,0.197656,0.213603,0.421431,0.688578,0
-2.25112,-0.921841,0.197656,0.651676,0.421431,0.243815,0
-2.25112,-0.921841,0.632796,-1.53869,-0.0114167,-1.53524,0
-2.25112,-0.921841,0.632796,-1.53869,-0.0114167,-1.09048,0
-2.25112,-0.921841,0.632796,-1.53869,0.421431,-1.09048,0
-2.25112,-0.921841,0.632796,-1.53869,0.854279,-1.53524,0
-2.25112,-0.921841,0.632796,-1.53869,0.854279,-1.09048,0
-2.25112,-0.921841,0.632796,-1.10062,-0.0114167,-1.53524,0
-2.25112,-0.921841,0.632796,-1.10062,-0.0114167,-1.09048,0
-2.25112,-0.921841,0.632796,-1.10062,-0.0114167,-0.645712,0
-2.25112,-0.921841,0.632796,-1.10062,0.421431,-1.53524,0
-2.25112,-0.921841,0.632796,-1.10062,0.421431,-0.645712,0
-2.25112,-0.921841,0.632796,-1.10062,0.854279,-1.53524,0
-2.25112,-0.921841,0.632796,-1.10062,0.854279,-1.09048,0
-2.25112,-0.921841,0.632796,-1.10062,0.854279,-0.645712,0
-2.25112,-0.921841,0.632796,-0.662544,-0.0114167,-1.09048,0
-2.25112,-0.921841,0.632796,-0.662544,-0.0114167,-0.645712,0
-2.25112,-0.921841,0.632796,-0.662544,-0.0114167,-0.200949,0
-2.25112,-0.921841,0.632796,-0.662544,0.421431,-1.09048,0
-2.25112,-0.921841,0.632796,-0.662544,0.421431,-0.200949,0
-2.25112,-0.921841,0.632796,-0.662544,0.854279,-1.09048,0
-2.25112,-0.921841,0.632796,-0.662544,0.854279,-0.645712,0
-2.25112,-0.921841,0.632796,-0.662544,0.854279,-0.200949,0
-2.25112,-0.921841,0.632796,-0.22447,-0.0114167,-0.645712,0
-2.25112,-0.921841,0.632796,-0.22447,-0.0114167,-0.200949,0
-2.25112,-0.921841,0.632796,-0.22447,-0.0114167,0.243815,0
-2.25112,-0.921841,0.632796,-0.22447,0.421431,-0.645712,0
-2.25112,-0.921841,0.632796,-0.22447,0.421431,0.243815,0
-2.25112,-0.921841,0.632796,-0.22447,0.854279,-0.645712,0
-2.25112,-0.921841,0.632796,-0.22447,0.854279,-0.200949,0
-2.25112,-0.921841,0.632796,-0.22447,0.854279,0.243815,0
-2.25112,-0.921841,0.632796,0.213603,-0.0114167,-0.200949,0
