0.4938,0.62527,-0.3335,-0.94496,-0.67768,-0.87338,-0.38315,0.97113,0.62938,1.0229,-0.53345,-0.98852,-0.0083954,-0.6686,-1.4764,0.50665,-0.83316,0.11911,-0.60423,-1.1506,0.31178,-0.83235,0.36977,-0.56669,-1.2993,1
0.74535,0.7428,-0.71535,-1.1005,-0.64677,-1.1556,-2.2055,1.1252,1.1084,1.2864,-0.2703,-0.80041,-0.033832,-0.61445,-0.98814,0.17672,-0.6726,-0.15796,-0.51217,-1.0679,-0.42048,-0.64746,0.11797,-0.47483,-0.9518,0
-0.078277,-0.16856,1.4539,1.2564,0.025836,0.19601,-0.13545,-0.78525,-0.71119,-0.45314,0.69725,1.3028,-0.8646,0.86013,1.5766,-0.13511,1.3874,-0.21597,0.9004,1.6086,-0.26137,1.6339,-0.80311,1.1225,1.7825,1
0.36326,0.50234,-0.17566,-0.37972,-0.40384,-0.31295,-0.57005,0.27817,0.39615,0.4616,0.15002,-0.91997,-0.0045375,-0.65459,-1.0585,1.3046,-0.77268,0.14964,-0.59497,-0.7803,1.4356,-0.7585,0.38617,-0.55972,-0.88973,1
0.78486,0.86712,-0.20012,-0.5632,-0.50025,-0.25146,-0.025736,0.68356,0.54475,0.14532,-1.5219,0.32299,1.1482,0.30129,0.81041,-1.148,0.065584,1.2148,0.030633,0.4757,-0.73363,0.07301,1.0645,-0.11103,0.5318,1
-2.0878,-2.3055,-0.94142,1.0297,1.137,2.8292,3.4862,-1.1006,-1.3417,-1.7599,-0.53694,-0.96268,-0.031003,-0.67425,-1.2373,-0.33141,-0.89961,0.11213,-0.6133,-1.6869,-0.00045978,-0.87815,0.37085,-0.57255,-1.6363,1
0.034541,-0.052481,0.23623,0.25204,0.032042,0.25839,-0.20444,-0.12554,-0.46183,-0.12625,-0.32606,-0.56832,-0.13965,-0.50397,-0.051312,0.4274,-0.54756,0.019079,-0.47045,-0.11421,0.83503,-0.47009,0.21693,-0.37877,-0.082505,1
0.7179,0.89277,-0.47161,-1.2082,-0.81881,-1.1331,-0.81247,1.2919,1.016,1.1916,1.4555,-0.51816,0.33158,-0.53915,-0.92487,1.636,-0.80616,0.16729,-0.60196,-1.3841,1.7552,-0.81316,0.38565,-0.5651,-1.3062,0
0.64555,0.71098,-0.1415,-0.9107,-0.55222,-0.73553,0.13021,0.55178,0.47789,0.75471,-0.17964,-0.82511,0.23482,-0.57011,-1.3636,0.14668,-0.78722,0.21325,-0.57913,-1.1965,0.11534,-0.80265,0.40844,-0.55911,-1.2107,1
0.54877,0.78398,-0.44543,-1.1356,-0.64811,-0.95522,-1.1102,0.95291,1.2371,1.0055,0.95045,-0.51809,0.46323,-0.44322,-0.62525,1.2744,-0.58132,0.34154,-0.49181,-0.63849,1.2888,-0.66546,0.37136,-0.52241,-0.83962,1
0.53021,0.76583,-0.17657,-1.0413,-0.71572,-0.99865,-0.96925,1.1379,0.84844,1.0826,0.10047,-0.80145,0.025276,-0.64152,-0.95373,0.3916,-0.80348,0.10521,-0.59588,-1.021,-0.42622,-0.79378,0.34883,-0.55571,-1.0897,0
-0.074119,-0.31302,1.6686,1.1694,-0.0017891,-0.076988,-0.83116,-0.6052,-0.68071,-0.16101,0.50866,0.16153,-0.35583,-0.062706,0.8561,0.22564,0.461,-0.64382,0.080796,0.9814,0.22099,0.64401,-0.59104,0.21915,1.1342,1
0.59188,0.81186,-0.058078,-0.80495,-0.59108,-0.5352,-0.15728,0.88304,0.4686,0.56702,-1.5659,-0.63216,0.049853,-0.46214,-0.50764,-1.2878,-0.48419,-0.15236,-0.44599,-0.41194,-1.2076,-0.39418,0.023487,-0.38587,-0.25964,1
-0.039248,-0.059817,1.5101,0.77234,-0.068842,0.32664,0.75453,-0.62197,-0.98273,-0.36105,0.98713,1.4201,-0.54736,0.67605,1.5271,-0.82705,1.2528,0.41345,0.73887,1.5588,-1.5075,1.0655,0.189,0.42456,1.5846,1
-2.1763,-2.108,-1.0507,1.6058,2.5572,2.3701,0.62354,-2.0525,-2.2411,-2.2931,-0.65744,0.32456,0.15707,-0.22097,0.9851,-0.82773,0.11209,0.11096,-0.27604,0.77131,-0.91616,-0.13665,0.19076,-0.35013,0.50551,1
0.41431,0.048104,0.15256,0.45804,-0.18249,-0.34557,-1.1966,-0.025626,0.11157,0.19435,0.54792,1.2693,-2.4966,1.6484,1.3401,0.014792,2.1437,-3,2.1399,1.5966,-0.49716,1.7901,-2.3902,1.6257,1.6231,0
0.71908,1.0442,-0.43768,-0.67327,-0.47193,-0.38129,-0.27242,0.79109,0.69378,0.21759,-1.1933,0.44597,1.7473,0.75822,0.54897,-1.0165,0.33094,1.5322,0.48484,0.50759,-0.47929,0.42269,0.80798,0.31787,0.62803,1
0.66251,0.99763,-1.147,-1.0804,-0.78974,-1.0649,-1.6423,0.77416,1.1315,1.3942,0.27363,-0.85364,-0.012003,-0.61205,-1.2061,0.63468,-0.58197,-0.36357,-0.42601,-1.2868,0.25016,-0.53587,-0.097736,-0.38177,-1.0025,1
-2.1274,-1.9348,-1.7781,0.87051,2.0335,1.7634,1.5894,-0.95465,-1.0128,-1.7955,-0.20226,-0.80676,0.037609,-0.6286,-0.731,-0.38328,-0.50725,-0.052142,-0.46172,-0.46425,0.031892,-0.58233,0.21409,-0.47546,-0.6084,1
-0.052271,0.0015791,1.1436,0.32617,-0.1433,0.080826,0.10472,-0.098306,-0.49222,-0.065814,0.30404,0.2302,0.45892,-0.10499,0.70368,0.34179,0.16389,0.27077,-0.15855,0.68715,0.09047,-0.041957,0.28091,-0.27713,0.60731,1
1.0554,0.11846,0.61915,-0.098376,-0.52026,-0.37023,0.31552,0.13149,0.25103,0.19717,-0.98619,1.5291,0.74116,0.85233,1.6594,-1.4843,2.0465,1.1436,1.4754,1.6763,-1.845,1.7564,0.056409,0.88833,1.8137,1
0.23727,0.76581,-0.056449,-0.35421,-0.40936,-0.28936,0.25417,0.22703,0.075998,0.36551,0.042906,-0.95656,-0.014022,-0.66921,-1.2217,1.2132,-0.75154,0.16232,-0.59262,-0.69702,1.4785,-0.74611,0.39222,-0.55856,-0.85326,1
0.41664,0.59367,1.0159,-0.064874,-0.40894,-0.12726,0.7551,0.1264,-0.13274,-0.048213,0.17058,0.99218,1.0304,0.39741,1.2452,-0.73055,0.52835,0.7401,0.1365,1.1532,0.21534,0.54336,0.48492,-0.012173,1.1146,0
0.70539,0.61697,-0.24227,-1.2067,-0.62032,-0.91528,-0.089641,0.89798,0.59713,1.0076,0.20401,-0.83302,-0.27807,-0.44866,-1.5759,0.57789,-0.67217,-0.42244,-0.26876,-1.3442,0.52849,-0.62864,-0.14945,-0.23688,-1.2141,0
0.54241,0.77804,-0.28947,-0.77822,-0.67812,-0.67836,-0.77638,0.52951,0.64365,0.93124,0.94265,-0.65986,0.39796,-0.49867,-1.2118,1.361,-0.7189,0.3125,-0.54847,-1.1625,1.266,-0.74541,0.41891,-0.54289,-1.1388,1
0.45831,0.39969,0.30445,-0.46589,-0.49884,-0.17053,0.098366,0.034941,-0.069842,0.53606,-1.711,-0.069332,0.40498,-0.40907,0.24408,-1.4652,-0.23275,0.47718,-0.4175,0.28559,-1.6699,-0.31836,0.56633,-0.43969,0.23189,0
0.53734,0.78332,-0.32335,-1.079,-0.70693,-0.8127,-0.522,1.0126,0.57173,1.0474,-0.93264,-0.86812,0.080286,-0.61743,-1.1461,-0.3996,-0.79341,0.12968,-0.58559,-1.0693,-0.59089,-0.78031,0.37088,-0.54877,-1.1061,1
0.014452,0.044276,1.3341,0.73103,-0.061037,0.041597,-0.37611,-0.31565,-0.68171,-0.18684,0.85208,0.48401,0.048233,-0.058498,1.1283,-0.29369,0.54876,-0.078867,0.039048,1.2119,-1.2073,0.49237,-0.059747,0.0054072,1.1958,0
1.0686,1.0444,-1.2187,-1.6287,-1.0051,-1.4652,-1.4207,1.8162,1.4992,1.5769,0.12252,-1.1104,-0.044715,-0.68661,-2.3641,-0.29157,-0.94588,0.1155,-0.61595,-2.4238,-1.106,-0.92567,0.36808,-0.57497,-2.1925,1
-2.0342,-1.8638,-1.2769,0.82008,1.443,1.6255,2.5964,-0.68998,-0.66448,-1.5357,-1.5099,-0.40717,1.0317,-0.095248,-1.201,-1.16,-0.50157,0.96904,-0.25018,-1.5921,-0.90519,-0.6081,0.74344,-0.44838,-1.1688,1
-0.46976,-0.42318,2.5528,1.6269,-0.058588,0.067033,0.060777,-0.69763,-0.79577,-0.48454,0.62882,1.4376,-0.75621,0.82101,1.6085,-0.77183,1.1073,-0.086193,0.63259,1.4982,-1.4285,1.2033,-0.24299,0.64313,1.6377,1
-0.40653,-0.39757,2.1745,1.6169,0.098656,0.15881,-0.24223,-0.70596,-0.91771,-0.57144,0.89838,1.6706,-0.96339,1.087,1.6127,-0.31001,1.287,-0.75852,0.85345,1.5458,-1.1421,1.3775,-0.91554,0.94994,1.6681,0
0.068672,0.17682,0.7193,-0.012273,-0.23985,-0.19031,0.29766,-0.020029,-0.21453,0.20152,-0.85603,-0.68782,0.15308,-0.56677,-0.49316,-0.52772,-0.6425,0.14298,-0.55656,-0.39981,-1.0106,-0.60272,0.39359,-0.51476,-0.36326,1
2.1511,0.68252,-0.82579,-1.1462,-0.78638,-0.63348,-0.27677,0.8233,1.0131,0.55588,-1.515,1.0177,0.74818,0.62608,1.4754,-2.3935,1.4304,0.84036,0.84316,1.3394,-2.1729,2.3833,-0.12388,1.4218,1.8451,1
0.53242,0.79032,-0.35742,-1.0919,-0.79083,-1.0025,-0.60834,1.1968,0.87194,1.1334,0.21113,-0.75731,0.074359,-0.63697,-0.78184,0.54446,-0.85473,0.13659,-0.60981,-1.3573,0.027495,-0.84823,0.37737,-0.5685,-1.4154,0
0.34548,0.22418,0.17731,-0.55482,-0.3908,-0.28087,-0.01794,0.53015,0.2098,0.43961,0.37137,-0.61727,0.33431,-0.50849,-0.79982,0.71279,-0.51945,-0.23327,-0.37746,-0.74399,0.0012793,-0.55272,0.068952,-0.39508,-0.77771,1
-2.0613,-2.05,-0.54805,2.1532,2.5303,2.2449,0.32973,-2.6743,-2.5397,-2.2792,0.21385,-0.45044,-0.10113,-0.53611,0.15813,0.20741,-0.072271,-0.19096,-0.30623,0.63358,0.012873,-0.28775,0.13349,-0.38828,0.27513,1
0.34959,0.5804,0.014402,-0.47422,-0.55085,-0.60526,-0.31519,0.61433,0.51028,0.62319,-0.58055,-0.67282,0.10417,-0.6173,-0.46138,0.43766,-0.70676,0.17754,-0.58876,-0.53472,0.3323,-0.70373,0.40338,-0.55307,-0.63977,0
0.55874,0.49153,-0.34205,-0.64288,-0.38127,-0.31655,-0.03662,0.60439,0.25656,0.41185,-1.9512,0.008895,1.0024,0.25085,-0.061217,-1.7919,-0.26233,0.8747,-0.18634,-0.19221,-1.641,-0.093499,0.88914,0.078587,0.013362,0
0.13569,0.32051,0.11212,-0.12274,-0.28819,-0.17939,-0.32737,0.31925,-0.048194,0.30691,-0.15014,-0.86247,-0.062786,-0.64658,-0.80337,0.86828,-0.72873,0.11307,-0.58779,-0.5821,1.1221,-0.68324,0.36666,-0.54043,-0.58174,1
0.59587,0.57663,-0.1669,-0.84651,-0.5888,-0.73813,-0.44114,0.69761,0.46102,0.88693,0.67215,-0.45437,0.17773,-0.49171,-0.42845,0.78552,-0.63307,0.20522,-0.54214,-0.5697,0.73816,-0.65025,0.37493,-0.50421,-0.61805,0
-2.0748,-1.9729,-0.57063,2.8842,2.4328,1.8969,0.51592,-2.6679,-2.4079,-2.3818,1.2923,-0.26979,-0.27166,-0.44161,0.40079,1.0226,-0.20808,-0.13118,-0.39029,0.48138,0.87395,-0.39328,0.19803,-0.45177,0.12947,1
0.48297,0.48218,0.22429,-0.54586,-0.49978,-0.65679,0.070611,0.63762,0.55171,0.50084,-1.1967,1.144,1.7702,0.59608,0.85896,-1.1936,-0.25747,0.5017,-0.37608,0.24434,-0.72546,-0.10923,0.67419,-0.30741,0.43368,0
0.74433,0.97989,-0.948,-1.3485,-0.93004,-1.3275,-1.3114,1.3196,1.4743,1.4679,-0.32687,-0.91859,0.13575,-0.62437,-1.7919,-0.45363,-0.86158,0.16324,-0.60274,-1.6651,-1.6297,-0.87746,0.37786,-0.57073,-1.6913,0
-2.0391,-2.0755,-0.09102,2.5594,2.2251,1.8703,0.61411,-2.4518,-2.3114,-2.1654,0.96546,-0.70415,-0.13167,-0.61693,-0.35786,1.0961,-0.51662,-0.060657,-0.4973,-0.064225,0.50483,-0.62439,0.29169,-0.52237,-0.41546,1
0.82888,0.96352,-0.69391,-0.92849,-0.60468,-0.63476,-0.44604,0.79373,0.93748,0.61244,-1.268,0.45695,-0.07312,0.5147,0.83984,-0.83938,-0.019409,-0.15026,-0.01813,0.41045,-0.44732,1.114,-2.9432,2.1747,0.86067,0
0.17687,0.22567,0.43215,-0.17139,-0.2272,-0.096947,-0.067683,0.35925,-0.17101,0.15928,0.088571,-0.62677,0.078667,-0.59042,-0.27375,1.1604,-0.62161,0.13482,-0.55934,-0.28813,1.4178,-0.60956,0.35905,-0.52652,-0.41504,0
-2.0839,-1.9106,-1.7269,0.21265,2.0087,1.8682,2.8491,-1.1938,-1.0481,-1.6977,-0.33056,-0.52796,0.30462,-0.48878,-0.28062,-0.94456,-0.48437,-0.051272,-0.44277,-0.59932,-0.42265,-0.35062,-0.1818,-0.31628,-0.4215,1
0.42225,0.66089,-0.29782,-0.74322,-0.47995,-0.72919,-0.66202,0.6831,0.52765,0.78655,0.46347,-0.48531,0.19209,-0.52378,-0.44381,0.56332,-0.63063,0.099555,-0.52739,-0.50522,0.53926,-0.61761,0.28891,-0.46217,-0.55225,0
0.13332,0.086123,1.0423,0.2438,-0.17294,0.09127,0.21322,-1.0039,1.1868,-0.40742,1.6342,0.75852,-0.72854,0.33547,0.82822,0.63036,0.91521,0.82483,0.49972,1.0285,0.98366,0.73087,-0.43694,0.31152,0.64487,1
0.60659,0.48032,-0.07261,-0.3796,-0.24106,0.12912,0.75623,0.24822,-0.24312,-0.061186,-1.2049,0.18091,0.82555,-0.0061368,0.69435,-1.1327,-0.15142,0.61308,-0.29523,0.41231,-0.56727,0.082195,0.68298,-0.088092,0.63836,1
-2.1116,-2.0026,-0.61943,2.5582,2.5357,1.9723,-0.0062565,-2.6836,-2.4195,-2.2716,0.82306,-0.094099,-0.35086,-0.29665,0.57125,0.53794,0.09119,-0.45065,-0.017231,0.7195,0.83904,0.069652,-0.61137,0.20466,0.52702,1
-2.1343,-1.9286,-1.2093,1.4303,1.8936,1.4022,1.1302,-0.93224,-0.69706,-1.8174,0.03655,-0.71205,0.070531,-0.5979,-0.53605,-0.060007,-0.40209,0.089051,-0.43259,-0.23456,0.032332,-0.58373,0.34614,-0.50135,-0.46762,1
0.66679,0.38031,0.35291,-0.29952,-0.3433,0.024747,0.55192,0.2943,-0.24374,0.030983,0.55481,-0.33746,0.16625,-0.46048,0.29859,-0.35739,0.25766,-0.80742,0.0091947,0.65753,-1.3454,0.25714,-0.54323,-0.019719,0.61811,1
0.59352,0.56571,-0.063115,-0.64087,-0.51654,-0.39978,-0.068093,0.80495,0.45435,0.41424,-1.6005,1.1113,1.9008,0.67268,0.92526,-1.5026,-0.13526,0.78138,-0.28841,0.24987,-0.9601,-0.041048,0.90684,-0.25926,0.39203,0
0.30176,0.56552,0.23711,-0.17614,-0.27744,-0.083164,0.26976,0.16353,0.10968,0.0079158,-0.10657,1.2415,1.5025,0.63108,1.1771,-0.30445,0.14633,0.86303,-0.064115,0.62168,0.45741,0.22022,0.56011,-0.07334,0.60505,0
-0.14916,0.071221,0.56747,0.54745,-0.03583,0.26469,0.48491,-0.35797,-0.66366,-0.21838,0.30796,-0.74198,0.016651,-0.62357,-0.4363,1.2458,-0.61423,0.21512,-0.56489,-0.24805,1.5915,-0.60467,0.39506,-0.54201,-0.50371,1
0.51409,0.67778,0.50935,-0.36631,-0.45676,-0.32286,0.1543,0.32766,0.32741,0.19079,-0.37483,1.6122,1.8052,0.85242,1.2502,-0.53246,0.098696,0.77793,-0.16661,0.67948,0.14358,0.20501,0.72307,-0.15313,0.7528,0
0.20843,0.42408,1.4161,0.10612,-0.32813,-0.039128,0.98785,-0.12626,-0.49591,-0.081755,0.056579,0.88284,0.90039,0.36923,1.2535,-1.0621,0.89037,0.94297,0.45003,1.344,-0.18908,0.91064,0.65771,0.19946,1.3818,0
-0.40663,-0.36232,1.6538,1.4855,0.1321,0.42374,0.2183,-1.0334,-1.0881,-0.56047,0.46548,1.6764,-0.81369,1.1201,1.7663,-0.88062,1.7429,-0.1293,1.2785,1.7607,-1.7627,1.5162,-0.16942,0.82959,1.7954,1
0.58605,0.75766,0.016641,-0.77502,-0.62835,-0.45986,-0.33485,0.79219,0.31326,0.6541,-0.030833,-0.0065265,-0.070072,0.075718,-0.0548,0.11829,0.014922,-0.76026,0.11153,-0.16868,0.061306,0.03537,-0.77558,0.19635,-0.058578,1
-0.28161,-0.2441,2.1305,1.0952,-0.24458,-0.43361,-0.67664,-0.13617,-0.22045,0.014602,0.68917,-0.41552,-0.27902,-0.49528,0.1708,0.21139,-0.29118,-0.23988,-0.43131,0.23493,0.05541,-0.18751,-0.1098,-0.33913,0.28315,0
-0.13967,0.0082754,1.0066,0.57256,-0.080406,-0.21884,-0.79668,-0.03618,-0.31989,0.058418,-0.21971,0.07253,-0.1742,-0.19497,0.74399,-0.27263,-0.012453,-0.17485,-0.24204,0.68624,-0.59445,-0.011954,0.048753,-0.23435,0.67756,0
0.53862,0.025956,0.3394,0.57478,-0.12681,-0.17286,-0.82908,-0.23883,-0.043196,-0.042307,0.8024,1.961,-3.2282,3.024,1.695,0.19435,2.5579,-2.7815,2.715,1.8106,-0.12316,2.5982,-3.4187,2.9266,1.8941,0
0.30807,0.65172,0.22539,-0.36053,-0.41456,-0.47012,-0.39321,0.44567,0.25438,0.43509,0.14323,-0.70297,0.028095,-0.60608,-0.38259,1.1604,-0.64223,0.12855,-0.55476,-0.33112,1.4724,-0.65159,0.31394,-0.52559,-0.54522,0
0.54859,0.64825,-0.1346,-0.70771,-0.62001,-0.71283,-0.68571,0.87951,0.65341,0.76166,0.26578,-0.568,0.085013,-0.59991,-0.26242,1.2105,-0.61822,-0.016401,-0.51321,-0.39668,1.2369,-0.63826,0.21795,-0.47945,-0.58226,0
0.69327,0.88992,-0.6235,-1.3002,-0.77194,-1.1103,-0.26977,1.1547,0.93549,1.1778,0.25976,-1.0801,-0.069852,-0.66342,-2.2162,0.61337,-0.90395,0.083554,-0.5976,-1.8708,0.63637,-0.86933,0.33312,-0.55067,-1.684,1
0.71587,0.80482,-1.1697,-1.2856,-0.694,-1.1261,-0.85974,1.1685,1.0832,1.2577,-0.80903,-0.9978,0.060447,-0.62656,-1.9522,-0.31818,-0.87167,0.10731,-0.58514,-1.854,-0.8515,-0.83496,0.36755,-0.5502,-1.5197,1
0.31497,0.56284,-0.27544,-0.65056,-0.45966,-0.61125,-0.303,0.5442,0.51211,0.69097,-0.022608,-0.85349,0.11648,-0.60377,-1.0495,0.99462,-0.78701,0.10337,-0.56953,-1.0818,1.4189,-0.75308,0.32486,-0.52952,-1.0728,1
-0.25357,-0.43593,2.1047,1.5588,0.13038,0.46531,0.57597,-0.94985,-1.0875,-0.8012,0.56436,2.3675,-0.89859,1.9449,1.8425,-0.77996,1.7844,-0.11302,1.2782,1.7583,-1.4529,1.9843,-0.65088,1.4058,1.9643,1
0.12607,0.30382,0.57265,-0.096907,-0.27574,-0.0039677,0.5458,0.067833,-0.09113,0.03636,0.47471,-0.59987,0.078497,-0.5536,-0.19542,-0.1407,-0.55412,0.069242,-0.50192,-0.12261,-1.2923,-0.57435,0.28319,-0.47231,-0.30365,1
-2.3167,-2.4384,-1.52,1.7074,3.1227,2.3023,-0.0063765,-2.4283,-2.3482,-2.4525,-0.63712,-0.068782,0.23542,-0.35977,0.61711,-0.94601,0.39138,0.17926,0.037409,0.90629,-0.46162,0.21292,-0.015961,-0.085273,0.82934,1
0.45656,0.20288,0.8429,0.47526,-0.33951,-0.21588,-0.5758,0.013293,0.12846,-0.021278,1.206,2.7863,-3.61,3.0232,1.7443,-0.040258,2.6937,-2.8571,2.7289,1.8216,-1.3397,1.8731,-1.8724,1.4703,1.7627,0
0.29922,0.29764,0.51605,-0.18276,-0.47336,-0.36158,0.69784,0.52412,0.07373,0.27177,0.1614,-0.86258,-0.022338,-0.65728,-0.79124,1.2062,-0.72448,0.14585,-0.58722,-0.59101,1.4856,-0.70352,0.37775,-0.55034,-0.70247,1
0.73358,0.31203,-0.42587,-0.87672,-0.42139,-0.33282,0.19455,0.63139,0.1393,0.57988,-1.3889,-0.61543,0.25042,-0.44133,-0.67615,-1.1495,-0.62354,0.29142,-0.48113,-0.64313,-0.99984,-0.48678,0.49133,-0.38113,-0.37968,1
0.54445,0.48446,0.16899,-0.59759,-0.47766,-0.40135,0.475,0.43087,0.41527,0.3684,-1.2093,0.53022,1.9855,0.69238,0.40572,-1.3498,0.31567,1.0217,0.30434,0.55394,-1.1526,0.39577,0.64882,0.093679,0.80983,1
0.2352,0.086593,0.4904,0.11507,-0.060077,0.3771,0.74136,-0.18405,-0.71594,-0.23874,-0.094378,0.29378,-0.79214,0.17124,0.88147,0.47534,0.41686,-0.95433,0.3735,0.90975,1.0415,0.66357,-1.4941,0.71961,0.77001,1
0.40807,0.63002,-0.13537,-0.25209,-0.33238,-0.35371,-0.6936,0.098996,0.13078,0.44448,0.75177,-0.32529,-0.26058,-0.17827,-0.10644,1.0557,-0.16543,-1.0166,0.10852,-0.17513,1.0187,-0.05518,-0.86001,0.1687,-0.076888,1
0.63123,0.43886,1.186,-0.088272,-0.46049,-0.31444,0.64068,-0.26104,0.49762,-0.011334,1.7279,0.82129,-1.0091,0.422,0.98011,0.79691,1.1011,-0.4497,0.54938,1.3687,0.84662,1.0794,-0.87431,0.46458,1.119,0
0.3153,0.046305,0.83199,0.62833,-0.16691,-0.065314,-0.36538,-0.40152,-0.31591,-0.061806,1.32,1.5866,-2.2574,1.9091,1.4041,0.78217,2.1887,-2.7847,2.3938,1.5722,0.57668,2.0127,-3.074,2.1962,1.5166,1
0.3085,0.014642,0.87195,0.14965,-0.2357,0.0041678,0.66578,-0.10292,-0.51336,0.014502,0.61133,-0.46932,-0.14617,-0.52488,0.13243,0.6958,0.061756,-0.032652,-0.26618,0.80793,0.94223,0.10456,0.0059568,-0.26125,0.70962,1
0.32749,0.13698,-0.54987,-0.01811,-0.33097,0.14924,-1.4695,-0.035081,-0.066493,0.50221,0.33135,-0.50696,0.14097,-0.51948,-0.064994,0.53805,0.48715,-0.93866,0.0048172,0.60696,0.78703,0.30822,-0.43713,-0.15082,0.55242,1
0.48711,0.40115,-0.044576,-0.22564,-0.35872,-0.20846,-0.57611,0.39056,0.27929,0.26118,-0.65228,0.55746,1.4064,0.46918,0.72641,-0.52602,-0.0037081,0.57393,0.015012,0.3303,0.23156,0.094368,0.20539,0.03669,0.3757,0
0.49285,0.24629,0.099016,-0.26354,-0.32088,-0.20708,-0.43969,0.24797,0.096077,0.3275,0.7596,-0.37672,-0.067163,-0.44384,0.13953,1.3465,-0.078297,-0.9541,0.023207,0.25915,1.7079,-0.05562,-0.8887,0.14555,-0.18476,0
0.58693,0.6788,-0.15719,-0.78438,-0.42889,-0.46855,-0.53192,0.88855,0.27495,0.52389,-0.59093,-0.48345,0.23047,-0.39087,-0.4012,-0.23177,-0.29584,-0.60038,-0.23303,-0.42531,-0.56998,-0.15024,-0.59888,-0.01822,-0.27291,1
0.34419,0.44867,0.97684,-0.12306,-0.38308,-0.0044575,0.89135,0.10935,-0.2795,-0.022008,-0.28006,0.98201,1.322,0.48179,1.2235,-0.94855,0.63149,0.91498,0.21368,1.1945,-0.24996,0.6088,0.70583,0.053931,1.2193,0
0.72904,0.80635,-0.087872,-0.76258,-0.55351,-0.46659,-0.21801,0.73104,0.63408,0.42551,-1.6606,0.05354,1.1955,0.25074,0.35539,-1.4503,-0.30592,0.80404,-0.26439,-0.024736,-0.78679,-0.20634,0.92914,-0.26937,0.15387,1
0.15407,-0.05398,0.16882,0.21581,-0.13306,-7.9857e-05,-0.45959,0.022038,-0.22215,0.12612,0.5657,-0.51437,0.099166,-0.5688,-0.015232,1.5651,-0.57672,0.10362,-0.54655,-0.13293,1.7551,-0.59133,0.28756,-0.51161,-0.54711,0
-2.2108,-2.2656,-0.80094,2.3172,2.4651,2.4477,0.65172,-2.5519,-2.4713,-2.3545,0.040328,-0.79151,-0.030014,-0.64175,-0.59073,-0.037,-0.52742,0.092729,-0.50897,-0.092849,-0.29889,-0.66827,0.33166,-0.52712,-0.57659,1
